call_type,companyName,fintrend,id,price,quality,technicals,valuation,value
,G. Claridge & Co Ltd,Does not qualify,879108,,Does not qualify,Does not qualify,Does not qualify,
,Gujarat Poly Electronics Ltd,Positive,346371,34.15,Does not qualify,Bullish,Does not qualify,
,Geefcee Finance Ltd,Flat,105625,,Below Average,Does not qualify,Does not qualify,
sellbg_arrow,Gokak Textiles Ltd,Flat,376268,30.45,Below Average,Mildly Bullish,Does not qualify,38
sellbg_arrow,Geojit Financial Services Ltd,Positive,748439,63.80,Average,Bearish,Fair,40
,Gujarat Nitrates,Does not qualify,1001184,,Does not qualify,Does not qualify,,
,Global Syntex (Bhilwara) Ltd.,Does not qualify,789491,,Does not qualify,Does not qualify,,
,Gem Cables & Conductors Ltd,Does not qualify,182078,,Does not qualify,Does not qualify,Does not qualify,
,Grapco Mining and Co.,Does not qualify,1001180,,Does not qualify,Does not qualify,,
,Gayatri Tissue & Papers Ltd,Positive,823951,,Does not qualify,Mildly Bullish,Does not qualify,
strongbuybg_arrow,Gravita India Ltd.,Outstanding,916288,350.00,Average,Bullish,Fair,80
sellbg_arrow,Gati Ltd,Positive,157382,153.25,Below Average,Mildly Bullish,Expensive,44
holdbg_arrow,Gulf Oil Lubricants India Ltd,Flat,935758,447.30,Good,Mildly Bearish,Very Attractive,52
,Grandma Trading & Agencies Ltd,Flat,302033,,Below Average,Does not qualify,Does not qualify,
,Good Value Marketing Company Ltd,Does not qualify,127617,,Does not qualify,Does not qualify,Does not qualify,
,GIC Rise II CBS,Does not qualify,1001162,,Does not qualify,Does not qualify,,
,Goldcoin Health Foods Ltd,Flat,771568,10.15,Does not qualify,Mildly Bullish,Does not qualify,
,Girish Hotels  Resorts & Health Farm Ltd.,Does not qualify,104447,,Does not qualify,Does not qualify,,
,G G Engineering Ltd,Very Negative,1002786,6.91,Does not qualify,Bearish,Does not qualify,
sellbg_arrow,Globe Textiles (India) Ltd,Positive,1002778,0,Below Average,Mildly Bullish,Very Expensive,43
strongsellbg_arrow,Gujarat Apollo Industries Ltd,Flat,604852,209.10,Below Average,Mildly Bearish,Risky,17
,Gujarat Bonanza Auto & Steel Rolling,Does not qualify,1002199,,Does not qualify,Does not qualify,,
,Garlon Polyfab Industries Ltd,Does not qualify,775770,,Does not qualify,Does not qualify,Does not qualify,
holdbg_arrow,Goldstone Technologies Ltd,Positive,669464,72.95,Average,Mildly Bullish,Risky,53
,Gloster Ltd(Merged),Positive,374382,,Does not qualify,Does not qualify,Does not qualify,
,Ganon Products Ltd,Flat,730202,10.10,Does not qualify,Does not qualify,Does not qualify,
,GKB Ophthalmics Ltd,Positive,360373,91.45,Does not qualify,Mildly Bullish,Does not qualify,
,Indabrator,Does not qualify,1001410,,Does not qualify,Does not qualify,,
strongsellbg_arrow,Inspirisys Solutions Ltd,Very Negative,996103,65.90,Below Average,Mildly Bullish,Risky,22
,Indus eSolution Ltd (Merged),Does not qualify,1003300,,Does not qualify,Does not qualify,Does not qualify,
,Inducon India Ltd.,Does not qualify,618098,,Does not qualify,Does not qualify,,
,Ind Ratna (rolledover),Does not qualify,1001611,,Does not qualify,Does not qualify,,
,India Radiators Ltd,Flat,212930,2.90,Does not qualify,Does not qualify,Does not qualify,
,Indo French Biotech Enterprises Ltd,Does not qualify,446473,,Does not qualify,Does not qualify,Does not qualify,
strongsellbg_arrow,IDream Film Infrastructure Company Ltd,Flat,786160,108.30,Below Average,Does not qualify,Does not qualify,20
,IND Renewable Energy Ltd,Flat,938537,7.74,Does not qualify,Bearish,Does not qualify,
,Ind Prakash (A),Does not qualify,1001604,,Does not qualify,Does not qualify,,
sellbg_arrow,IFGL Refractories Ltd,Negative,1002878,266.65,Average,Mildly Bearish,Very Attractive,37
,Iccon Oil & Specialities Ltd,Does not qualify,969041,,Does not qualify,Does not qualify,Does not qualify,
,Indo US Bio-Tech Ltd.,Does not qualify,1002989,63.25,Below Average,Mildly Bullish,Does not qualify,
sellbg_arrow,India Grid Trust,Positive,1003317,144.10,Average,Sideways,Very Expensive,47
,I K F Finance Ltd,Does not qualify,568199,,Does not qualify,Mildly Bullish,Does not qualify,
,IEL Ltd.,Flat,283836,72.50,Does not qualify,Bullish,Does not qualify,
,Indag Products,Does not qualify,1001603,,Does not qualify,Does not qualify,,
,Indo Cotspin Ltd,Positive,265410,26.60,Does not qualify,Mildly Bullish,Does not qualify,
sellbg_arrow,ISMT Ltd,Flat,337918,57.35,Below Average,Mildly Bullish,Risky,33
,Infraquest International Ltd,Does not qualify,392048,,Does not qualify,Does not qualify,Does not qualify,
,Indian Food Fermentations,Does not qualify,1001436,,Does not qualify,Does not qualify,,
,Industrial Investment Trust Ltd,Positive,139834,70.35,Does not qualify,Mildly Bullish,Does not qualify,
buybg_arrow,Indian Railway Catering & Tourism Corporation Ltd,Outstanding,1003280,774.10,Good,Mildly Bullish,Very Expensive,75
strongsellbg_arrow,IFB Industries Ltd,Negative,633211,968.00,Average,Bearish,Fair,26
,Industrial & Prudential Investment Company Ltd,Flat,724375,"1,420.00",Does not qualify,Mildly Bearish,Does not qualify,
,Indage Restaurants & Leisure Ltd,Does not qualify,519029,,Does not qualify,Mildly Bearish,Does not qualify,
,Innoventive Industries Ltd,Very Negative,483555,,Does not qualify,Does not qualify,Does not qualify,
holdbg_arrow,IMEC Services Ltd,Very Positive,469478,1.94,Below Average,Mildly Bullish,Does not qualify,52
,ICDS Ltd,Flat,915447,43.80,Does not qualify,Mildly Bearish,Does not qualify,
,IDBI Bank Ltd(merged),Does not qualify,304983,,Does not qualify,Does not qualify,Does not qualify,
,India Rubber Ltd.,Does not qualify,669178,,Does not qualify,Does not qualify,,
,IDBI Grow I NIT 95,Does not qualify,1001464,,Does not qualify,Does not qualify,,
,Iswar Medical Services Ltd,Does not qualify,341756,,Does not qualify,Does not qualify,Does not qualify,
,International Catalysts,Does not qualify,1001454,,Does not qualify,Does not qualify,,
holdbg_arrow,Indian Bank,Positive,590845,156.15,Average,Mildly Bullish,Very Attractive,67
,Indo Thai Securities Ltd,Negative,698412,307.00,Does not qualify,Mildly Bullish,Very Expensive,
holdbg_arrow,ICE Make Refrigeration Ltd,Positive,1002883,0,Average,Bullish,Very Expensive,64
,Icicon Electronics,Does not qualify,1001469,,Does not qualify,Does not qualify,,
,I B Industries Ltd (Merged),Does not qualify,1001452,,Does not qualify,Does not qualify,Does not qualify,
,Indo Euro Indchem Ltd,Positive,884135,17.25,Does not qualify,Bullish,Does not qualify,
,Inhouse Productions Ltd,Flat,682786,,Does not qualify,Mildly Bullish,Does not qualify,
,IQ Infotech Ltd,Does not qualify,249514,,Does not qualify,Mildly Bearish,Does not qualify,
,Intergrated Digital Info Services Ltd,Does not qualify,632536,,Does not qualify,Mildly Bearish,Does not qualify,
sellbg_arrow,ICICI Securities Ltd,Positive,1002957,649.05,Good,Bearish,Very Expensive,43
,Integra Telecommunication & Software Ltd,Flat,256629,22.85,Does not qualify,Bearish,Does not qualify,
holdbg_arrow,Indoco Remedies Ltd,Positive,601817,408.15,Good,Mildly Bearish,Fair,52
,Indo-Maxwell,Does not qualify,1001475,,Does not qualify,Does not qualify,,
,Niraj Ispat Industries Ltd,Flat,1000483,.00,Does not qualify,Does not qualify,Does not qualify,
,Inox Wind Energy Ltd,Flat,1003495,724.05,Does not qualify,Mildly Bearish,Risky,
,Nuchem Ltd,Does not qualify,954417,,Does not qualify,Mildly Bearish,Does not qualify,
,Information Technologies (I) Ltd,Does not qualify,704563,,Does not qualify,Does not qualify,Does not qualify,
,Neha Exports,Does not qualify,1002575,,Does not qualify,Does not qualify,,
,N D Metal Industries Ltd,Flat,128333,26.25,Does not qualify,Does not qualify,Does not qualify,
,N2N Technologies Ltd,Flat,970351,10.30,Does not qualify,Mildly Bullish,Does not qualify,
,Nicco Corporation Ltd,Flat,155018,,Does not qualify,Does not qualify,Does not qualify,
strongsellbg_arrow,Nutraplus India Ltd,Very Negative,902331,,Below Average,Mildly Bearish,Does not qualify,7
,Newton Engineering & Chemicals Ltd,Does not qualify,197219,,Does not qualify,Does not qualify,Does not qualify,
,New Era Alkaloids And Export Ltd,Does not qualify,1002571,,Does not qualify,Does not qualify,Does not qualify,
,Nextgen Animation Mediaa Ltd,Does not qualify,514919,,Does not qualify,Mildly Bearish,Does not qualify,
,National Highways Infra Trust,Does not qualify,1003559,116.10,Does not qualify,Does not qualify,Does not qualify,
,NCL Marbles & Granites,Does not qualify,1002548,,Does not qualify,Does not qualify,,
,Natural Stone Exports Ltd,Does not qualify,332158,,Does not qualify,Does not qualify,Does not qualify,
,National Flask Industries Ltd,Does not qualify,700668,,Does not qualify,Does not qualify,Does not qualify,
,Nidhi Granites Ltd,Positive,653263,109.60,Does not qualify,Bullish,Does not qualify,
sellbg_arrow,Nicco Uco Alliance Credit Ltd,Flat,243593,,Below Average,Mildly Bullish,Does not qualify,38
,Nahar Capital & Financial Services Ltd,Outstanding,406579,609.35,Does not qualify,Bullish,Does not qualify,
,New Plastomers (India),Does not qualify,1002406,,Does not qualify,Does not qualify,,
,Nortech India,Does not qualify,1002058,,Does not qualify,Does not qualify,,
,Nettlinx Ltd.,Positive,103489,82.95,Does not qualify,Mildly Bullish,Does not qualify,
,Naga Dhunseri Group Ltd,Flat,763421,0,Does not qualify,Mildly Bearish,Attractive,
,Nidhi Polyester Ltd,Does not qualify,201426,,Does not qualify,Does not qualify,Does not qualify,
holdbg_arrow,NMDC Ltd.,Positive,794998,153.35,Good,Sideways,Very Attractive,64
,National Plastic Technologies Ltd,Positive,669150,74.70,Does not qualify,Mildly Bullish,Does not qualify,
,Nintec Systems Ltd.,Does not qualify,1002601,33.15,Below Average,Mildly Bullish,Does not qualify,
,Nevtia Spinners,Does not qualify,1002144,,Does not qualify,Does not qualify,,
,Netvision Web Technologies Ltd,Does not qualify,252085,,Does not qualify,Mildly Bearish,Does not qualify,
,Norben Tea & Exports Ltd,Flat,142672,0,Does not qualify,Mildly Bullish,Does not qualify,
,Network People Services Technologies Ltd,Does not qualify,1003517,0,Below Average,Sideways,Does not qualify,
,Onida Finance Ltd,Does not qualify,316537,,Does not qualify,Does not qualify,Does not qualify,
,Orion Acids & Chemicals Ltd.,Does not qualify,669757,,Does not qualify,Does not qualify,,
,Omfurn India Ltd,Does not qualify,1002862,0,Below Average,Bullish,Does not qualify,
,Nilachal Refractories Ltd,Flat,450343,40.80,Does not qualify,Mildly Bullish,Does not qualify,
sellbg_arrow,Navneet Education Ltd,Very Positive,936829,88.60,Average,Mildly Bearish,Expensive,48
,Osian Industries Ltd,Does not qualify,211464,,Does not qualify,Mildly Bearish,Does not qualify,
,Nagreeka Exports Ltd,Positive,491923,36.10,Does not qualify,Mildly Bullish,Does not qualify,
,Orbit Corporation Ltd,Flat,215194,,Does not qualify,Does not qualify,Does not qualify,
strongbuybg_arrow,Oil & Natural Gas Corporation Ltd.,Very Positive,640830,173.60,Average,Bullish,Very Attractive,80
,Osia Hyper Retail Ltd,Does not qualify,1003126,0,Below Average,Mildly Bullish,Risky,
,Ocean Knits,Does not qualify,1002535,,Does not qualify,Does not qualify,,
,Oswal Agro Furane,Does not qualify,1002481,,Does not qualify,Does not qualify,,
,Oracle Credit Ltd,Flat,1000507,50.35,Does not qualify,Bullish,Does not qualify,
holdbg_arrow,Om Infra Ltd,Positive,781718,44.65,Average,Bullish,Expensive,65
,Omnipotent Industries Ltd,Does not qualify,1003570,29.50,Below Average,Mildly Bearish,Does not qualify,
,Oswal Leasing Ltd,Flat,310040,17.45,Does not qualify,Does not qualify,Does not qualify,
,Oswal Yarns Ltd.,Flat,559969,5.50,Does not qualify,Sideways,Does not qualify,
,OK Play India Ltd.,Flat,895150,26.75,Does not qualify,Mildly Bearish,Does not qualify,
,Canbay Polyfilms,Does not qualify,1002335,,Does not qualify,Does not qualify,,
,Continental Valves Ltd,Does not qualify,1002155,,Does not qualify,Does not qualify,Does not qualify,
sellbg_arrow,City Online Services Ltd,Flat,636004,5.82,Below Average,Mildly Bullish,Does not qualify,38
buybg_arrow,Orient Bell Ltd.,Very Positive,704324,517.95,Average,Bullish,Fair,74
,Curefast Remedies,Does not qualify,1002362,,Does not qualify,Does not qualify,,
strongsellbg_arrow,CMI Ltd,Negative,726136,34.50,Below Average,Bearish,Does not qualify,4
sellbg_arrow,Competent Automobiles Company Ltd.,Flat,589798,175.00,Below Average,Mildly Bearish,Very Attractive,31
,Core Healthcare Ltd,Does not qualify,681414,,Does not qualify,Does not qualify,Does not qualify,
,Constronics Infra Ltd,Flat,967982,9.63,Does not qualify,Does not qualify,Does not qualify,
,Chemox Laboratories Ltd.,Does not qualify,595127,,Does not qualify,Does not qualify,,
,Coromandal Biotech Industries  India Ltd.,Does not qualify,204102,,Does not qualify,Does not qualify,,
,Captain Technocast Ltd,Does not qualify,1002801,33.25,Below Average,Mildly Bullish,Does not qualify,
,Century Extrusions Ltd,Positive,751831,12.05,Does not qualify,Mildly Bullish,Does not qualify,
,Cosmos Leather Exports,Does not qualify,1002096,,Does not qualify,Does not qualify,,
,CTIL Ltd,Flat,513120,,Does not qualify,Does not qualify,Does not qualify,
,Choksi Laboratories Ltd,Positive,525405,26.50,Does not qualify,Bullish,Does not qualify,
,Cords Cable Industries Ltd,Positive,590649,51.60,Does not qualify,Mildly Bullish,Does not qualify,
holdbg_arrow,Commercial Syn Bags Ltd,Positive,1002621,278.80,Average,Bullish,Fair,68
,Chandra Prabhu International Ltd,Outstanding,709114,238.90,Does not qualify,Bullish,Does not qualify,
,Casil Health Products Ltd(merged),Does not qualify,890709,,Does not qualify,Does not qualify,Does not qualify,
,CHD Chemicals Ltd,Negative,1002603,9.35,Does not qualify,Mildly Bullish,Does not qualify,
holdbg_arrow,Compuage Infocom Ltd,Positive,401967,33.75,Average,Mildly Bullish,Very Attractive,67
,Centurion Bank of Punjab Ltd(merged),Does not qualify,306006,,Does not qualify,Does not qualify,Does not qualify,
sellbg_arrow,Covidh Technologies Ltd,Flat,184341,,Below Average,Mildly Bullish,Does not qualify,38
,Clariant (India) Ltd(merged),Does not qualify,829306,,Does not qualify,Does not qualify,Does not qualify,
sellbg_arrow,Colgate-Palmolive (India) Ltd,Flat,118611,"1,522.00",Good,Sideways,Very Expensive,48
,Cubical Financial Services Ltd,Flat,624001,3.16,Does not qualify,Mildly Bullish,Does not qualify,
sellbg_arrow,Craftsman Automation Ltd,Positive,1003477,"2,020.00",Average,Bearish,Expensive,37
strongsellbg_arrow,Coventry Coil-O-Matic (Haryana) Ltd,Flat,540975,,Below Average,Does not qualify,Does not qualify,20
,Charminar Steels,Does not qualify,1002505,,Does not qualify,Does not qualify,,
,Claris Lifesciences Ltd,Positive,328448,,Does not qualify,Does not qualify,Does not qualify,
,Chicago Pneumatic India Ltd (Merged),Does not qualify,1002338,,Does not qualify,Does not qualify,Does not qualify,
,Cross Country Hotels Ltd,Does not qualify,479735,,Does not qualify,Does not qualify,Does not qualify,
sellbg_arrow,Care Ratings Ltd.,Negative,734522,510.55,Good,Bearish,Fair,33
,Care Institute of Medical Sciences Ltd.,Does not qualify,453124,,Does not qualify,Does not qualify,,
,Crystal Credits Corporation Ltd,Does not qualify,712825,,Does not qualify,Does not qualify,Does not qualify,
,CCS Infotech Ltd,Does not qualify,637505,,Does not qualify,Mildly Bearish,Does not qualify,
,Citizen Yarns Ltd,Flat,366878,,Below Average,Does not qualify,Does not qualify,
,Cheminor Drugs Ltd (Merged),Does not qualify,1002174,,Does not qualify,Does not qualify,Does not qualify,
,Champdany Industries Ltd(merged),Does not qualify,1001418,,Does not qualify,Does not qualify,Does not qualify,
buybg_arrow,Century Enka Ltd.,Very Positive,984717,608.35,Average,Bullish,Expensive,71
sellbg_arrow,Commercial Engineers & Body Builders Company Ltd,Flat,162029,42.85,Below Average,Mildly Bullish,Fair,41
,Chartered Logistics Ltd,Flat,980656,7.59,Does not qualify,Mildly Bullish,Does not qualify,
,Crystal Cable Industries Ltd,Does not qualify,1002171,,Does not qualify,Does not qualify,Does not qualify,
,Confidence Finance & Trading Ltd,Positive,409012,5.41,Does not qualify,Bullish,Does not qualify,
,Canopy Finance Ltd,Negative,999979,21.70,Does not qualify,Bullish,Does not qualify,
,Charms Industries Ltd,Flat,263241,4.70,Does not qualify,Does not qualify,Does not qualify,
,Capital Trade Links Ltd,Flat,565979,13.29,Does not qualify,Mildly Bullish,Does not qualify,
sellbg_arrow,CG Power & Industrial Solutions Ltd,Positive,383151,172.45,Below Average,Mildly Bullish,Very Expensive,43
,Classic Filament Ltd,Flat,1002717,7.45,Does not qualify,Mildly Bullish,Does not qualify,
sellbg_arrow,CESC Ltd,Negative,687677,73.80,Average,Mildly Bearish,Very Attractive,37
,CMS Info Systems Ltd,Does not qualify,1003592,258.85,Good,Mildly Bullish,Fair,
holdbg_arrow,Celebrity Fashions Ltd,Very Positive,661340,14.70,Below Average,Mildly Bullish,Does not qualify,52
,Cadsys (India) Ltd,Does not qualify,1002844,0,Below Average,Mildly Bullish,Does not qualify,
,Bansal Roofing Products Ltd,Does not qualify,180197,62.55,Does not qualify,Mildly Bullish,Does not qualify,
,Bhagwati Glass Containers,Does not qualify,1001752,,Does not qualify,Does not qualify,,
,Bheema Cements Ltd,Does not qualify,446363,15.79,Does not qualify,Mildly Bearish,Does not qualify,
,Benara Bearings & Pistons Ltd,Does not qualify,1002970,14.50,Does not qualify,Bullish,Does not qualify,
,BST Ltd,Does not qualify,280258,,Does not qualify,Does not qualify,Does not qualify,
,Bombay Paints Ltd(merged),Does not qualify,253667,,Does not qualify,Mildly Bullish,Does not qualify,
,Birla Machining & Toolings Ltd(merged),Does not qualify,592716,,Does not qualify,Mildly Bearish,Does not qualify,
holdbg_arrow,Balkrishna Industries Ltd.,Flat,537216,"2,095.00",Excellent,Mildly Bearish,Very Expensive,50
,Baroda Carbons,Does not qualify,1001738,,Does not qualify,Does not qualify,,
,Bengal Tea & Fabrics Ltd,Positive,663620,73.20,Does not qualify,Mildly Bullish,Does not qualify,
sellbg_arrow,Black Rose Industries Ltd,Positive,157702,190.65,Average,Sideways,Expensive,48
,B Nanji Enterprises Ltd,Negative,205386,,Below Average,Does not qualify,Does not qualify,
holdbg_arrow,Bandhan Bank Ltd.,Positive,1000060,295.20,Good,Mildly Bullish,Very Expensive,64
,Bongaigaon Refinery & Petrochemicals Ltd(merged),Does not qualify,787166,,Does not qualify,Sideways,Does not qualify,
sellbg_arrow,Birla Precision Technologies Ltd,Flat,372111,29.60,Below Average,Mildly Bullish,Very Expensive,37
,Birla Capital & Financial Services Ltd,Flat,215218,,Below Average,Does not qualify,Does not qualify,
,Baid Global Ventures Ltd,Does not qualify,270465,,Does not qualify,Mildly Bearish,Does not qualify,
sellbg_arrow,Bajaj Healthcare Ltd,Negative,1002590,370.20,Average,Mildly Bearish,Fair,31
,Beeyu Overseas Ltd,Flat,452310,4.31,Does not qualify,Bullish,Does not qualify,
,Beardsell Ltd,Positive,767573,17.50,Does not qualify,Bullish,Does not qualify,
holdbg_arrow,BEML Ltd,Positive,608125,"1,567.95",Average,Mildly Bullish,Expensive,58
,Bhalchandram Clothing Ltd,Does not qualify,693708,.00,Does not qualify,Does not qualify,Does not qualify,
,Bofa Securities India Ltd,Does not qualify,1003290,,Does not qualify,Does not qualify,Does not qualify,
,Brijlaxmi Leasing & Finance Ltd,Flat,656742,2.54,Does not qualify,Mildly Bullish,Does not qualify,
,BAMPSL Securities Ltd,Flat,858905,4.27,Does not qualify,Mildly Bullish,Does not qualify,
,Boston Education and Software Technologies Ltd,Does not qualify,738534,,Does not qualify,Does not qualify,Does not qualify,
,Amraworld Agrico Ltd,Flat,297882,1.84,Does not qualify,Mildly Bullish,Does not qualify,
holdbg_arrow,Authum Investment & Infrastructure Ltd,Positive,439169,166.70,Below Average,Mildly Bullish,Very Attractive,53
strongsellbg_arrow,Ashoka Buildcon Ltd.,Flat,166265,91.20,Below Average,Bearish,Very Attractive,26
,BNP Paribas Asset Management India Pvt Ltd,Does not qualify,1003385,0,Does not qualify,Does not qualify,Does not qualify,
,Jeypore Sugar Company Ltd,Flat,464743,,Does not qualify,Does not qualify,Does not qualify,
,Adel Visi,Does not qualify,1002463,,Does not qualify,Does not qualify,,
sellbg_arrow,Bihar Sponge Iron Ltd,Flat,708802,12.45,Below Average,Bullish,Risky,40
,Jubilant Ingrevia Ltd,Does not qualify,1003473,508.55,Does not qualify,Bearish,Very Expensive,
sellbg_arrow,Balaji Amines Ltd,Very Positive,234939,"3,089.00",Average,Mildly Bearish,Very Expensive,47
,A K Spintex Ltd,Positive,733009,70.25,Does not qualify,Mildly Bullish,Does not qualify,
holdbg_arrow,Balu Forge Industries Ltd,Outstanding,530936,122.00,Average,Mildly Bearish,Expensive,54
,Jaipur Udyog Ltd.,Does not qualify,871604,,Does not qualify,Does not qualify,,
,Jem Industries,Does not qualify,1001648,,Does not qualify,Does not qualify,,
strongsellbg_arrow,Justride Enterprises Ltd,Flat,361991,7.80,Below Average,Does not qualify,Does not qualify,20
strongsellbg_arrow,JK Agri Genetics Ltd,Negative,851995,633.90,Below Average,Mildly Bearish,Expensive,14
,Midwest Iron and Steel Company,Does not qualify,1001878,,Does not qualify,Does not qualify,,
,Moulik Finance & Resorts Ltd.,Does not qualify,532898,,Does not qualify,Does not qualify,,
holdbg_arrow,Jindal Poly Films Ltd,Positive,864806,"1,233.20",Average,Bullish,Fair,68
,Mold-Tek Packaging Ltd Partly Paidup,Does not qualify,1003445,393.20,Does not qualify,Does not qualify,Does not qualify,
sellbg_arrow,Marsons Ltd,Flat,932504,,Below Average,Mildly Bullish,Risky,33
,Mahavir Advanced Remedies Ltd,Flat,754234,,Does not qualify,Mildly Bearish,Does not qualify,
,Maikaal Fibres Ltd(wound-up),Does not qualify,330432,,Does not qualify,Does not qualify,Does not qualify,
,Murablack India Ltd.,Does not qualify,172092,,Does not qualify,Does not qualify,,
sellbg_arrow,Megasoft Ltd,Positive,127310,50.70,Below Average,Mildly Bullish,Risky,39
,Maharashtra Elektrosmelt Ltd(merged),Does not qualify,302259,,Does not qualify,Mildly Bearish,Does not qualify,
,Midland Industries and Leasing,Does not qualify,1001869,,Does not qualify,Does not qualify,,
sellbg_arrow,Maruti Securities Ltd,Flat,417726,,Below Average,Mildly Bullish,Does not qualify,38
,Maitri Enterprises Ltd,Positive,886002,86.30,Does not qualify,Bullish,Does not qualify,
,Mikado Textile Industries  Ltd.,Does not qualify,103048,,Does not qualify,Does not qualify,,
,Magna Eletrocasting Ltd,Positive,345643,212.55,Does not qualify,Bullish,Does not qualify,
sellbg_arrow,Matrimony.com Ltd,Positive,1000415,694.45,Good,Bearish,Expensive,44
sellbg_arrow,MSR India Ltd,Negative,670470,16.50,Below Average,Bullish,Risky,31
strongsellbg_arrow,Mahanivesh (India) Ltd,Flat,478485,,Below Average,Does not qualify,Risky,16
,Mahan Industries Ltd,Flat,395671,,Does not qualify,Mildly Bullish,Does not qualify,
,Max India Ltd,Positive,1003414,74.60,Does not qualify,Sideways,Does not qualify,
,Magna Industries & Exports Ltd,Flat,874261,,Does not qualify,Does not qualify,Does not qualify,
,Mehta Securities Ltd,Flat,536330,30.70,Does not qualify,Does not qualify,Does not qualify,
strongsellbg_arrow,Marg Ltd,Negative,719679,,Below Average,Mildly Bearish,Does not qualify,10
,Milk Partners India Ltd,Does not qualify,644039,,Does not qualify,Does not qualify,Does not qualify,
holdbg_arrow,Manaksia Aluminium Company Ltd,Very Positive,740084,25.75,Below Average,Bullish,Very Expensive,56
,Mahip Industries Ltd,Flat,1003111,,Below Average,Does not qualify,Does not qualify,
,Moti Electric Industries,Does not qualify,1001529,,Does not qualify,Does not qualify,,
,Manna Glass-Tech Industries Ltd,Does not qualify,521312,,Does not qualify,Does not qualify,Does not qualify,
,Millennium Cybertech Ltd,Does not qualify,695201,,Does not qualify,Mildly Bearish,Does not qualify,
,Midfield Industries Ltd,Does not qualify,207574,,Does not qualify,Mildly Bearish,Does not qualify,
,Milestone Global Ltd,Positive,976728,20.21,Does not qualify,Bullish,Does not qualify,
,MTZ Polyfilms Ltd,Does not qualify,687735,,Does not qualify,Mildly Bearish,Does not qualify,
,Multilac Surface Coating (I),Does not qualify,1002557,,Does not qualify,Does not qualify,,
,Malabar Trading Company Ltd,Flat,406411,,Does not qualify,Does not qualify,Does not qualify,
,Marble City India Ltd,Positive,615384,14.80,Does not qualify,Mildly Bullish,Does not qualify,
,Montari Industries Ltd,Does not qualify,527358,,Does not qualify,Does not qualify,Does not qualify,
,Maxgrow India Ltd,Flat,237038,,Does not qualify,Does not qualify,Does not qualify,
strongsellbg_arrow,Miven Machine Tools Ltd,Flat,209414,,Below Average,Does not qualify,Does not qualify,20
,Modi Xerox,Does not qualify,1002501,,Does not qualify,Does not qualify,,
,Modern Terry Towels Ltd.,Flat,606120,,Does not qualify,Does not qualify,Does not qualify,
,Maya Spinners Ltd.,Does not qualify,441294,,Does not qualify,Does not qualify,,
,Monica Electronics Ltd,Flat,103094,,Does not qualify,Does not qualify,Does not qualify,
,Mahaan Foods Ltd,Flat,345942,24.00,Does not qualify,Mildly Bullish,Does not qualify,
buybg_arrow,Mirza International Ltd,Outstanding,644231,162.65,Average,Mildly Bullish,Very Attractive,78
,Moneyboxx Finance Ltd,Positive,326065,119.00,Does not qualify,Bullish,Very Expensive,
